"SampleID","Source","Station","Latitude","Longitude","Date","Tide","Secchi","Temperature","Conductivity","TurbidityFNU","pH","Notes","DissolvedOxygen","Microcystis","Chlorophyll_sonde","Chlorophyll_Sign","Chlorophyll","Pheophytin_Sign","Pheophytin","DisAmmonia_Sign","DisAmmonia","DissOrthophos","DissOrthophos_Sign","DissNitrateNitrite","DissNitrateNitrite_Sign","TotPhos","TotPhos_Sign","TOC","TOC_Sign","DOC","DOC_Sign","TKN","TKN_Sign","DON","DON_Sign"
"EF0422B0130","FRP","Broad Slough",38.0442251087892,-121.845518361401,2022-04-13,"2=ebb",36,15.8,3750,38,7.8,NA,9.61,"1=absent",1.51,"=",9.54,"=",5.59,"<",0.05,0.066,"=",0.23,"=",0.121,"=",3.3,"=",3.3,"=",0.379,"=",0.21,"="
"EF0522B0199","FRP","Blacklock Marsh",38.1798693337588,-121.909963325386,2022-05-24,"2=ebb",52,20.6,8258,12.4,7.4,NA,7.23,"1=absent",0.75,"=",2.41,"=",1.23,"=",0.067,0.059,"=",0.272,"=",0.092,"=",3.5,"=",3.7,"=",0.422,"=",0.25,"="
"EF0522B0200","FRP","Blacklock Marsh",38.1798693337588,-121.909963325386,2022-05-24,"2=ebb",59,21.8,8247,15,7.3,NA,6.97,"1=absent",0.61,"=",1.57,"=",0.89,"=",0.069,0.053,"=",0.254,"=",0.082,"=",3.8,"=",3.5,"=",0.394,"=",0.17,"="
"EF0522B0194","FRP","Arnold Slough",38.1781420026667,-121.903948996825,2022-05-23,"1=high slack",44,19.3,8013,14.9,7.3,NA,5.97,"1=absent",1.16,"=",4.56,"=",3.34,"=",0.099,0.05,"<",0.26,"=",0.078,"=",4.9,"=",4.7,"=",0.601,"=",0.33,"="
"EF0522B0196","FRP","Arnold Slough",38.1781420026667,-121.903948996825,2022-05-23,"2=ebb",49,19.7,7968,11,7.5,NA,7.86,"1=absent",0.67,"=",1.62,"=",0.8,"=",0.067,0.062,"=",0.277,"=",0.072,"=",3.6,"=",3.5,"=",0.378,"=",0.23,"="
"EF0522B0197","FRP","Arnold Slough",38.1781420026667,-121.903948996825,2022-05-23,"2=ebb",49,19.9,8085,11.3,7.4,NA,7.74,"1=absent",0.7,"=",1.3,"=",1.06,"=",0.071,0.051,"=",0.261,"=",0.07,"=",4,"=",4,"=",0.403,"=",0.22,"="
"EF0522B0198","FRP","Nurse-Denverton",38.1829203156974,-121.916743172715,2022-05-24,"2=ebb",67,20.4,7839,9,7.6,NA,7.97,"1=absent",0.43,"=",1.58,"=",0.67,"=",0.073,0.073,"=",0.289,"=",0.084,"=",3.1,"=",3.1,"=",0.345,"=",0.19,"="
"EF0822B0207","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-08-15,"4=flood",NA,22.1,176,2.7,7.6,NA,4.22,"1=absent",0.63,"=",1.04,"=",1.64,"<",0.05,0.113,"=",0.05,"<",0.129,"=",4.3,"=",4.1,"=",0.311,"=",0.25,"="
"EF0822B0208","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-08-15,"4=flood",NA,21.9,184,2.5,7.1,NA,3.02,"1=absent",0.44,"=",1.43,"=",1.53,"<",0.05,0.132,"=",0.05,"<",0.157,"=",4,"=",3.9,"=",0.308,"=",0.25,"="
"EF0822B0206","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-08-15,"2=ebb",NA,22.3,504,11.6,7.3,NA,4.3,"1=absent",0.87,"=",0.96,"=",0.94,"<",0.05,0.356,"=",0.05,"<",0.378,"=",7.3,"=",6.9,"=",0.495,"=",0.42,"="
"EF0822B0205","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-08-15,"2=ebb",NA,24.7,421,14.3,7.7,NA,6.56,"1=absent",0.59,"=",2.91,"=",1.18,"<",0.05,0.165,"=",0.05,"<",0.185,"=",5.5,"=",5.2,"=",0.462,"=",0.33,"="
"EF0822B0204","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2022-08-15,"2=ebb",NA,24.5,168,4.5,8.6,NA,8.81,NA,0.32,"=",1.8,"<",0.5,"<",0.05,0.112,"=",0.05,"<",0.126,"=",3.3,"=",3.3,"=",0.214,"=",0.16,"="
"EF0822B0203","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2022-08-15,"2=ebb",NA,22.8,206,3.8,7.5,NA,5.67,"1=absent",0.48,"=",1.45,"=",1.06,"<",0.05,0.103,"=",0.05,"<",0.114,"=",4.3,"=",4.5,"=",0.299,"=",0.23,"="
"EF0822B0216","FRP","Decker Island",38.0843315691554,-121.72349130967,2022-08-16,"2=ebb",68,22.5,1412,8.2,7.4,NA,7.14,"2=low",0.38,"=",1.87,"=",0.98,"<",0.05,0.05,"<",0.065,"=",0.06,"=",2.1,"=",2,"=",0.182,"=",0.1,"<"
"EF0822B0217","FRP","Decker Island",38.0843315691554,-121.72349130967,2022-08-16,"2=ebb",68,22.4,1423,9.7,7.3,NA,6.96,"2=low",0.39,"=",1.9,"=",1.08,"<",0.05,0.057,"=",0.063,"=",0.065,"=",2.1,"=",2,"=",0.155,"=",0.1,"="
"EF0822B0220","FRP","Winter Island",38.0436271402851,-121.848056633908,2022-08-16,"2=ebb",NA,21.8,6650,6.5,6.9,NA,4.97,"2=low",0.47,"=",1.17,"=",0.9,"=",0.062,0.077,"=",0.077,"=",0.093,"=",2.7,"=",2.5,"=",0.232,"=",0.11,"="
"EF0822B0221","FRP","Winter Island",38.0436271402851,-121.848056633908,2022-08-16,"2=ebb",NA,21.9,6743,5.1,7.1,NA,5.43,"2=low",0.43,"=",1.89,"=",0.72,"<",0.05,0.074,"=",0.082,"=",0.083,"=",2.5,"=",2.5,"=",0.221,"=",0.16,"="
"EF0822B0222","FRP","Browns Island",38.0391361205742,-121.865658668262,2022-08-16,"2=ebb",56,22.5,8778,11.5,7.4,NA,7.11,"2=low",0.45,"=",1.92,"=",1.15,"<",0.05,0.075,"=",0.126,"=",0.085,"=",2.2,"=",2.2,"=",0.212,"=",0.16,"="
"EF0822B0223","FRP","Browns Island",38.0391361205742,-121.865658668262,2022-08-16,"2=ebb",187,23.1,8368,1.6,6.9,NA,4.64,"2=low",0.63,"=",1.45,"<",0.5,"<",0.05,0.067,"=",0.05,"<",0.08,"=",4.2,"=",4.1,"=",0.277,"=",0.23,"="
"EF0822B0218","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2022-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",2.25,"<",0.5,"<",0.05,0.05,"<",0.05,"<",0.051,"=",2.3,"=",2.3,"=",0.168,"=",0.12,"="
"EF0822B0219","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2022-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",2.4,"=",1.23,"<",0.05,0.05,"<",0.059,"=",0.056,"=",NA,NA,NA,NA,0.165,"=",0.11,"="
"EF0822B0241","FRP","Tule Red",38.1245112418157,-121.985706806912,2022-08-17,"2=ebb",NA,23.7,19136,11.4,7.1,NA,6.03,"1=absent",1.31,"=",3.25,"=",1.19,"=",0.051,0.05,"<",0.089,"=",0.067,"=",3.1,"=",3.1,"=",0.409,"=",0.26,"="
"EF0822B0240","FRP","Tule Red",38.1245112418157,-121.985706806912,2022-08-17,"2=ebb",98,24,18913,8.7,7,NA,5.04,NA,1.05,"=",1.9,"=",0.89,"=",0.05,0.05,"<",0.12,"=",0.064,"=",3,"=",3.4,"=",0.371,"=",0.23,"="
"EF0822B0243","FRP","Ryer Island",38.0818063940171,-122.015335298298,2022-08-17,"2=ebb",NA,21.3,18280,12.8,7.3,NA,6.58,"2=low",0.5,"=",1.21,"=",1.04,"=",0.093,0.158,"=",0.187,"=",0.195,"=",2.1,"=",1.7,"=",0.275,"=",0.14,"="
"EF0822B0244","FRP","Ryer Island",38.0818063940171,-122.015335298298,2022-08-17,"2=ebb",35,21.7,17985,8.8,7.2,NA,5.48,"1=absent",0.59,"=",1.27,"=",0.87,"=",0.107,0.17,"=",0.134,"=",0.217,"=",2,"=",2,"=",0.331,"=",0.16,"="
"EF1022B0266","FRP","Browns Island",38.0391361205742,-121.865658668262,2022-10-18,"2=ebb",83,18.2,10665,5.8,6.9,NA,6.04,"1=absent",0.6,"=",1,"=",0.64,"<",0.05,0.06,"=",0.09,"=",0.071,"=",2.6,"=",2.8,"=",0.22,"=",0.18,"="
"EF1022B0267","FRP","Browns Island",38.0391361205742,-121.865658668262,2022-10-18,"2=ebb",85,18.3,7395,5.7,7.1,NA,6.96,"2=low",0.34,"=",1.02,"=",0.53,"<",0.05,0.069,"=",0.163,"=",0.079,"=",2.1,"=",2.2,"=",0.185,"=",0.14,"="
"EF1022B0260","FRP","Decker Island",38.0843315691554,-121.72349130967,2022-10-18,"2=ebb",101,19.9,1981,9.3,7.7,NA,8.89,"2=low",0.36,"=",1.31,"=",0.6,"<",0.05,0.054,"=",0.108,"=",0.059,"=",NA,NA,NA,NA,0.16,"=",0.1,"="
"EF1022B0261","FRP","Decker Island",38.0843315691554,-121.72349130967,2022-10-18,"2=ebb",102,19.8,1983,9.3,7.6,NA,8.96,NA,0.36,"=",1.56,"=",0.54,"<",0.05,0.054,"=",0.103,"=",0.059,"=",2.2,"=",2.3,"=",0.147,"=",0.1,"="
"EF1022B0248","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2022-10-17,"2=ebb",NA,19.9,187,3.5,8.3,NA,9.9,"1=absent",0.41,"=",1.53,"<",0.5,"<",0.05,0.064,"=",0.05,"<",0.069,"=",3.2,"=",3.3,"=",0.188,"=",0.12,"="
"EF1022B0247","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2022-10-17,"2=ebb",NA,19.6,194,5,8.2,NA,10.54,"1=absent",0.51,"=",1.33,"<",0.5,"<",0.05,0.057,"=",0.05,"<",0.067,"=",NA,NA,NA,NA,0.203,"=",0.13,"="
"EF1022B0251","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-10-17,"2=ebb",NA,17.4,216,1.9,8.8,NA,12.18,"1=absent",0.33,"=",0.88,"=",0.63,"<",0.05,0.059,"=",0.05,"<",0.095,"=",4.6,"=",4.2,"=",0.244,"=",0.17,"="
"EF1022B0252","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-10-17,"2=ebb",131,18.6,190,4.1,8,NA,9.72,"1=absent",0.29,"=",1.81,"<",0.5,"<",0.05,0.053,"=",0.05,"<",0.066,"=",3.2,"=",3.2,"=",0.215,"=",0.12,"="
"EF1022B0249","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-10-17,"2=ebb",NA,17.1,482,3.8,7.6,NA,10.19,"1=absent",0.72,"=",1.96,"<",0.5,"<",0.05,0.173,"=",0.05,"<",0.18,"=",6.4,"=",5.9,"=",0.335,"=",0.25,"="
"EF1022B0250","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-10-17,"2=ebb",NA,18.9,415,3.5,8.1,NA,9.69,"1=absent",0.62,"=",1.67,"<",0.5,"<",0.05,0.098,"=",0.05,"<",0.107,"=",5.1,"=",4.8,"=",0.299,"=",0.2,"="
"EF1022B0288","FRP","Ryer Island",38.0818063940171,-122.015335298298,2022-10-19,"2=ebb",70,18.5,18098,6.9,7.1,NA,6.76,"2=low",0.75,"=",1.17,"=",0.58,"=",0.096,0.125,"=",0.205,"=",0.147,"=",1.5,"=",1.6,"=",0.261,"=",0.14,"="
"EF1022B0287","FRP","Ryer Island",38.0818063940171,-122.015335298298,2022-10-19,"2=ebb",88,19.1,14773,6.2,7.5,NA,8.47,"2=low",0.48,"=",1.2,"=",0.5,"=",0.061,0.1,"=",0.205,"=",0.114,"=",2.1,"=",2,"=",0.196,"=",0.11,"="
"EF1022B0285","FRP","Tule Red",38.1245112418157,-121.985706806912,2022-10-19,"1=high slack",NA,18.5,21813,11.5,7,NA,8.48,"1=absent",1.2,"=",3.68,"=",0.68,"=",0.061,0.05,"<",0.11,"=",0.043,"=",3.7,"=",3.7,"=",0.403,"=",0.31,"="
"EF1022B0284","FRP","Tule Red",38.1245112418157,-121.985706806912,2022-10-19,"2=ebb",37,18,19085,16.2,7.5,NA,8.15,"1=absent",0.93,"=",2.25,"=",0.77,"<",0.05,0.068,"=",0.252,"=",0.1,"=",1.7,"=",1.6,"=",0.261,"=",0.22,"="
"EF1022B0264","FRP","Winter Island",38.0436271402851,-121.848056633908,2022-10-18,"2=ebb",NA,19.2,7692,7.2,7.8,NA,9.17,"2=low",0.43,"=",1.1,"=",0.71,"<",0.05,0.072,"=",0.171,"=",0.075,"=",1.9,"=",2,"=",0.168,"=",0.12,"="
"EF1022B0265","FRP","Winter Island",38.0436271402851,-121.848056633908,2022-10-18,"2=ebb",87,19.8,7936,5.8,7.4,NA,8.32,"2=low",0.34,"=",1.18,"=",0.5,"=",0.061,0.069,"=",0.156,"=",0.083,"=",2,"=",2.2,"=",0.198,"=",0.1,"="
"EF1022B0262","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",5.97,"=",1.86,"<",0.05,0.05,"<",0.05,"<",0.048,"=",2.5,"=",2.4,"=",0.172,"=",0.12,"="
"EF1022B0263","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",5.72,"=",2.14,"<",0.05,0.05,"<",0.05,"<",0.05,"=",2.8,"=",2.5,"=",0.194,"=",0.1,"="
"EF0423B0051","FRP","Ryer Island",38.0818063940171,-122.015335298298,2023-04-10,"2=ebb",56,14.8,442,14.9,7.2,"GPS#5; accuracy 2m",7.72,"1=absent",0.83,"=",3.91,"=",1.63,"<",0.05,0.113,"=",0.187,"=",0.147,"=",NA,NA,NA,NA,0.317,"=",0.18,"="
"EF0423B0052","FRP","Ryer Island",38.0818063940171,-122.015335298298,2023-04-10,"2=ebb",41,14.7,761,17.1,7.1,"GPS#5; accuracy 2m",7,"1=absent",0.82,"=",1.18,"<",0.5,"<",0.05,0.168,"=",0.135,"=",0.212,"=",5,"=",4.7,"=",0.406,"=",0.22,"="
"EF0423B0048","FRP","Tule Red",38.1245112418157,-121.985706806912,2023-04-10,"2=ebb",26,16.8,2689,27.6,7.2,"GPS#5; accuracy 2m",7.32,"1=absent",4.72,"=",19.5,"=",5.39,"<",0.05,0.06,"=",0.07,"=",0.205,"=",10.9,"=",10.7,"=",1.04,"=",0.72,"="
"EF0423B0050","FRP","Tule Red",38.1245112418157,-121.985706806912,2023-04-10,"2=ebb",19,17.6,2876,31,7.2,"GPS#5",7.41,"1=absent",6.44,"=",29.2,"=",7.56,"<",0.05,0.067,"=",0.067,"=",0.228,"=",11.2,"=",11.5,"=",1.28,"=",0.75,"="
"EF0423B0053","FRP","Grizzly Bay",38.1250182328571,-122.00591706432,2023-04-10,"2=ebb",18,19.4,395,39.4,8.6,"GPS #5; accuracy 2m",10.79,"1=absent",3.87,"=",22.4,"=",3.65,"<",0.05,0.078,"=",0.164,"=",0.151,"=",4,"=",3.9,"=",0.47,"=",0.14,"="
"EF0423B0054","FRP","Grizzly Bay",38.1250182328571,-122.00591706432,2023-04-10,"2=ebb",21,19.9,542,38.6,8.4,"GPS #5; accuracy 2m",10.7,"1=absent",2.61,"=",20.4,"=",4.57,"<",0.05,0.081,"=",0.217,"=",0.169,"=",4.2,"=",4.3,"=",0.571,"=",0.21,"="
"EF0423B0077","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2023-04-19,"2=ebb",NA,14.7,664,8.9,7.8,"GPS #5; accuracy 2m; guest is AEL.",8.28,"1=absent",2.01,"=",13.3,"=",3.07,"<",0.05,0.091,"=",0.05,"<",0.19,"=",8.6,"=",8.7,"=",0.738,"=",0.47,"="
"EF0423B0078","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2023-04-19,"2=ebb",NA,16.3,677,7.7,7.9,"GPS#5; accuracy 2m; guest is AEL",8.95,"1=absent",1.14,"=",5.83,"=",1.94,"<",0.05,0.085,"=",0.05,"<",0.156,"=",9.7,"=",9.2,"=",0.67,"=",0.52,"="
"EF0423B0079","FRP","Toe Drain",38.359803773913,-121.640304667826,2023-04-19,"2=ebb",NA,16.5,658,18,8.2,"guest is AEL.",8.67,"1=absent",2.92,"=",16.2,"=",4.26,"<",0.05,0.066,"=",0.05,"<",0.155,"=",6.8,"=",8.2,"=",0.709,"=",0.42,"="
"EF0423B0080","FRP","Toe Drain",38.359803773913,-121.640304667826,2023-04-19,"2=ebb",NA,16.8,659,20.4,8.1,"GPS#5; accuracy 5m; guest is AEL",8.77,"1=absent",2.55,"=",15.8,"=",4.28,"<",0.05,0.066,"=",0.05,"<",0.164,"=",7.3,"=",7.9,"=",0.731,"=",0.42,"="
"EF0423B0085","FRP","Liberty Island",38.2679927034433,-121.68242232517,2023-04-20,"2=ebb",NA,14,342,10.3,8.2,"guest: JA; GPS#5; accuracy 4m; no secchi",10.73,"1=absent",2.17,"=",12.9,"=",3.18,"<",0.05,0.05,"<",0.096,"=",0.08,"=",4.6,"=",4.6,"=",0.395,"=",0.227,"="
"EF0423B0086","FRP","Liberty Island",38.2679927034433,-121.68242232517,2023-04-20,"2=ebb",NA,14.6,468,5.5,8.5,"boat: DWR North River; guest: JA; GPS#5; accuracy 2m; no secchi",12,"1=absent",2.36,"=",13.5,"=",3.27,"<",0.05,0.051,"=",0.05,"<",0.102,"=",6.7,"=",6.3,"=",0.554,"=",0.28,"="
"EF0423B0083","FRP","Stairsteps-Liberty Cut",38.3299123402935,-121.675052616817,2023-04-20,"2=ebb",NA,15.9,661,7.5,8,"boat: DWR North River; guest: JA; GPS #5; accuracy 3m; no secchi",8.95,NA,2,"=",14.2,"=",4.58,"<",0.05,0.076,"=",0.05,"<",0.132,"=",8.5,"=",8.7,"=",0.641,"=",0.431,"="
"EF0423B0084","FRP","Stairsteps-Liberty Cut",38.3299123402935,-121.675052616817,2023-04-20,"2=ebb",NA,16.7,667,9.1,8.1,"boat: DWR North River; guest: JA; GPS #5; accuracy 3m; no secchi",9.31,"1=absent",1.95,"=",16.2,"=",3.43,"<",0.05,0.076,"=",0.05,"<",0.139,"=",9.1,"=",8.5,"=",0.636,"=",0.434,"="
"EF0423B0081","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2023-04-20,"2=ebb",NA,16.1,741,10,7.9,"boat: DWR North River; guest: JA; GPS #5; accuracy 2m; no secchi",9.07,"1=absent",1.64,"=",10.1,"=",2.99,"<",0.05,0.115,"=",0.05,"<",0.18,"=",NA,NA,NA,NA,0.668,"=",0.459,"="
"EF0423B0082","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2023-04-20,"2=ebb",NA,17.1,689,20.4,8.2,"boat: DWR North River; guest: JA; GPS #5; accuracy 2m; no secchi",9.48,"1=absent",1.92,"=",14.8,"=",5.24,"<",0.05,0.071,"=",0.05,"<",0.15,"=",8.9,"=",8.5,"=",0.706,"=",0.441,"="
"EF0423B0089","FRP","Prospect Island",38.2457153786192,-121.664858517817,2023-04-25,"2=ebb",NA,18,161,2.9,8.1,"boat: truck + kayak; no secchi; GPS from Google",9.32,"1=absent",0.85,"=",3.67,"=",1.03,"<",0.05,0.05,"<",0.05,"<",0.043,"=",3.6,"=",3.6,"=",0.353,"=",0.18,"="
"EF0423B0091","FRP","Prospect Island",38.2457153786192,-121.664858517817,2023-04-25,"2=ebb",NA,18.1,160,3.6,7.9,"boat: truck + kayak; GPS - Google; no secchi",9.47,"1=absent",0.67,"=",4.21,"=",1.43,"<",0.05,0.05,"<",0.05,"<",0.047,"=",3.6,"=",3.7,"=",0.347,"=",0.18,"="
"EF0423B0092","FRP","Miner Slough",38.2459617510796,-121.66188970108,2023-04-25,"2=ebb",NA,15.5,120,10.3,7.7,"boat: truck; GPS - Google; no secchi",9.99,NA,0.47,"=",3.68,"=",1.33,"<",0.05,0.05,"<",0.197,"=",0.066,"=",1.9,"=",1.9,"=",0.149,"=",0.1,"<"
"EF0423B0093","FRP","Miner Slough",38.2459617510796,-121.66188970108,2023-04-25,"2=ebb",NA,15.6,120,10.3,7.6,"boat: truck; GPS - Google; no secchi",10.09,"1=absent",0.65,"=",4.97,"=",1.48,"<",0.05,0.05,"<",0.19,"=",0.064,"=",1.9,"=",1.9,"=",0.117,"=",0.1,"<"
"EF0323B0009","FRP","Wings Landing",38.2205417508711,-122.038214948606,2023-03-22,"2=ebb",NA,10.6,1142,65.5,7.5,"GPS: Google; no secchi",7.71,"1=absent",2.86,"=",4,"=",4.56,"=",0.076,0.215,"=",1.44,"=",0.419,"=",10.1,"=",10.3,"=",1.26,"=",0.7,"="
"EF0323B0011","FRP","Wings Landing",38.2205417508711,-122.038214948606,2023-03-22,"2=ebb",NA,11.4,1081,101,7.7,"GPS: Google; no secchi",9.31,"1=absent",1.77,"=",1.94,"=",2.16,"=",0.064,0.2,"=",1.25,"=",0.359,"=",8.4,"=",8.6,"=",1.15,"=",0.57,"="
"EF0323B0012","FRP","Rush Ranch",38.1992253402299,-122.030292337931,2023-03-22,"2=ebb",NA,10.4,1733,14.2,7.2,"no secchi; GPS - Google",7.7,"1=absent",2.28,"=",2.48,"=",1.49,"=",0.054,0.157,"=",0.069,"=",0.232,"=",15.2,"=",14.8,"=",1.24,"=",0.94,"="
"EF0323B0013","FRP","Rush Ranch",38.1992253402299,-122.030292337931,2023-03-22,"2=ebb",NA,11,791,43.7,7.4,"no secchi; GPS - Google",9.53,"1=absent",2.8,"=",7.01,"=",2.49,"<",0.05,0.082,"=",0.084,"=",0.195,"=",NA,NA,NA,NA,1.19,"=",0.84,"="
"EF0323B0014","FRP","Peytonia-Suisun",38.2211144125766,-122.036483150965,2023-03-22,"3=low slack",NA,12.2,1193,59.5,7.6,"no secchi; GPS - Google",8.2,"1=absent",1.37,"=",2.53,"=",3.51,"=",0.067,0.215,"=",1.16,"=",0.387,"=",9.2,"=",9.4,"=",1.09,"=",0.61,"="
"EF0323B0015","FRP","Peytonia-Suisun",38.2211144125766,-122.036483150965,2023-03-22,"2=ebb",NA,11,671,100.6,7.6,"no secchi; no wind-waves; GPS - Google",8.98,"1=absent",1.2,"=",3.36,"=",2.41,"<",0.05,0.156,"=",0.897,"=",0.385,"=",7.6,"=",7.4,"=",1.08,"=",0.53,"="
"EF0323B0022","FRP","Potrero Marsh",NA,NA,2023-03-23,"2=ebb",29,11.5,2028,24.1,7,"Location is Potrero",7.87,"1=absent",2.3,"=",1.14,"=",1.78,"=",0.178,0.104,"=",0.54,"=",0.231,"=",19.1,"=",17.4,"=",0.701,"=",1.32,"="
"EF0323B0023","FRP","Potrero Marsh",NA,NA,2023-03-23,"2=ebb",31,11.6,2234,24.5,6.9,"location is Potrero",7.69,"1=absent",2.21,"=",1.63,"=",1.53,"=",0.202,0.084,"=",0.588,"=",0.214,"=",18,"=",17.1,"=",1.74,"=",1.27,"="
"EF0323B0020","FRP","Bradmoor Island",38.1890970712055,-121.919728475891,2023-03-23,"2=ebb",17,11.9,976,54.5,7.2,"GPS #5; accuracy 2m;",8.62,NA,1.58,"=",4.45,"=",3.65,"=",0.051,0.059,"=",0.25,"=",0.186,"=",8.4,"=",8,"=",0.823,"=",0.47,"="
"EF0323B0021","FRP","Bradmoor Island",38.1890970712055,-121.919728475891,2023-03-23,"2=ebb",13,12.4,956,50.7,7.4,"GPS #5; accuracy 2m",9.52,"1=absent",1.31,"=",4.03,"=",3.82,"<",0.05,0.05,"<",0.304,"=",0.144,"=",NA,NA,NA,NA,0.76,"=",0.45,"="
"EF0323B0018","FRP","Arnold Slough",38.1781420026667,-121.903948996825,2023-03-23,"2=ebb",13,12.6,811,70.4,7.6,"GPS #5; accuracy 2m",10.27,"1=absent",1.75,"=",6.6,"=",7.82,"=",0.063,0.055,"=",0.175,"=",0.219,"=",8.8,"=",9.6,"=",1.07,"=",0.54,"="
"EF0323B0019","FRP","Arnold Slough",38.1781420026667,-121.903948996825,2023-03-23,"2=ebb",15,13,655,77.4,7.6,"secchi in sunlight",10.66,"1=absent",1.3,"=",3.52,"=",4.72,"=",0.051,0.056,"=",0.212,"=",0.193,"=",6.8,"=",6.4,"=",0.773,"=",0.38,"="
"EF0323B0034","FRP","Nurse-Denverton",38.1829203156974,-121.916743172715,2023-03-27,"2=ebb",17,11.9,1079,41.8,7.3,"GPS#5; accuracy 3m",8.98,"1=absent",1.54,"=",3.7,"=",1.75,"=",0.071,0.058,"=",0.268,"=",0.152,"=",8,"=",8,"=",0.767,"=",0.54,"="
"EF0323B0035","FRP","Nurse-Denverton",38.1829203156974,-121.916743172715,2023-03-27,"2=ebb",17,12.4,1007,52.6,7.3,"GPS #5; accuracy 2m",8.96,"1=absent",1.6,"=",3.68,"=",2.42,"=",0.061,0.057,"=",0.271,"=",0.161,"=",7.6,"=",7.9,"=",0.773,"=",0.44,"="
"EF0323B0032","FRP","Blacklock Marsh",38.1798693337588,-121.909963325386,2023-03-27,"2=ebb",23,11.8,814,46.4,7.4,"GPS #5; accuracy 2m",8.99,"1=absent",0.95,"=",2.63,"=",1.21,"=",0.057,0.064,"=",0.305,"=",0.126,"=",6.1,"=",6.2,"=",0.648,"=",0.45,"="
"EF0323B0033","FRP","Blacklock Marsh",38.1798693337588,-121.909963325386,2023-03-27,"2=ebb",25,11.7,870,36.6,7.2,"GPS #5; accuracy 2m; did field blank on bank at rest area under tree",8.18,"1=absent",0.93,"=",2.06,"=",1.32,"=",0.052,0.061,"=",0.298,"=",0.128,"=",NA,NA,NA,NA,0.609,"=",0.39,"="
"EF0523B0101","FRP","Browns Island",38.0391361205742,-121.865658668262,2023-05-08,"2=ebb",94,15.4,224,8.1,6.8,"GPS #6; accuracy 3m",5.92,"1=absent",0.54,"=",1.42,"=",0.93,"<",0.05,0.079,"=",0.08,"=",0.099,"=",4.1,"=",4.1,"=",0.298,"=",0.25,"="
"EF0523B0102","FRP","Browns Island",38.0391361205742,-121.865658668262,2023-05-08,"2=ebb",52,15.4,748,7.7,6.8,"GPS #6; accuracy 3m",5.33,"1=absent",1.13,"=",1.73,"=",1.31,"<",0.05,0.087,"=",0.05,"<",0.114,"=",7.8,"=",7.5,"=",0.486,"=",0.33,"="
"EF0523B0098","FRP","Chipps Island",38.058910165558,-121.917241649667,2023-05-08,"2=ebb",55,15.3,218,14.9,6.9,"GPS- Google",7,"1=absent",0.61,"=",2.81,"=",1.9,"<",0.05,0.068,"=",0.05,"<",0.106,"=",3.5,"=",3.8,"=",0.272,"=",0.17,"="
"EF0523B0096","FRP","Chipps Island",38.058910165558,-121.917241649667,2023-05-08,"2=ebb",47,16,254,16.1,6.8,"GPS #6; accuracy 3m; sampled flow coming out of breach with buildings",7,"1=absent",0.53,"=",2.46,"=",1.97,"<",0.05,0.069,"=",0.056,"=",0.114,"=",NA,NA,NA,NA,0.323,"=",0.19,"="
"EF0523B0099","FRP","Honker-Spoonbill",38.0656411733173,-121.914993923077,2023-05-08,"2=ebb",56,15.7,144,10.9,7.7,"GPS #6",9.89,"1=absent",0.9,"=",3.86,"=",1.3,"<",0.05,0.053,"=",0.17,"=",0.07,"=",2.6,"=",2.5,"=",0.196,"=",0.14,"="
"EF0523B0100","FRP","Honker-Spoonbill",38.0656411733173,-121.914993923077,2023-05-08,"3=low slack",54,15,132,13.5,7.5,"GPS #6; accuracy 3m",9.58,"1=absent",0.37,"=",2.73,"=",1.13,"<",0.05,0.05,"=",0.2,"=",0.071,"=",2.4,"=",2.4,"=",0.175,"=",0.12,"="
