sentinelsite,tier3site,subsite,cellid,centroid_x,centroid_y,plotsize,sampledate,samplemonth,sampleyear,biomassavg,biomassgr_avg,biomassmax,biomassmin,biocount,thatchavg,pcliveavg,pcdeadavg,pcsoilavg,pcwateravg,waterdavg,waterdmin,waterdmax,greennaip,waternaip,nonvegnaip,thatchdensity,sp1,pc_sp1,sp2,pc_sp2,sp3,pc_sp3,landsat,datediff,landsatdate,imagepath,imagerow,cfmaskversion,b1,b2,b3,b4,b5,b6,b7,cfmask,fullmask,nd_b_ae,nd_g_ae,nd_g_b,nd_nir_ae,nd_nir_b,nd_nir_g,nd_nir_r,nd_r_ae,nd_r_b,nd_r_g,nd_swir1_ae,nd_swir1_b,nd_swir1_g,nd_swir1_nir,nd_swir1_r,nd_swir2_ae,nd_swir2_b,nd_swir2_g,nd_swir2_nir,nd_swir2_r,nd_swir2_swir1,savi,wdrvi1,wdrvi2,wdrvi5,sr_b_ae,sr_g_ae,sr_g_b,sr_nir_ae,sr_nir_b,sr_nir_g,sr_nir_r,sr_r_ae,sr_r_b,sr_r_g,sr_swir1_ae,sr_swir1_b,sr_swir1_g,sr_swir1_nir,sr_swir1_r,sr_swir2_ae,sr_swir2_b,sr_swir2_g,sr_swir2_nir,sr_swir2_r,sr_swir2_swir1,uavdate,sentdate,rsdate,uavhvmin,uavhvmax,uavhvran,uavhvAVG,uavhvSTD,uavhvCV,uavhhMIN,uavhhMAX,uavhhAVG,uavhhSTD,uavhhCV,uavhvgrmin,uavhvgrmax,uavhvgrran,uavhvgrstd,uavhvgravg,uavhvgrcv,uavhhgrmin,uavhhgrmax,uavhhgrran,uavhhgrstd,uavhhgravg,uavhhgrcv,sentvhGrMIN,sentvhGrMAX,sentvhGrAVG,sentvhGrRAN,sentvhGrSTD,sentvvGrMIN,sentvvGrMAX,sentvvGrAVG,sentvvGrRAN,sentvvGrSTD,sentvvGrCV,sentvhGrCV,sentGrDP,sentvvAVG,sentvvMIN,sentvvMAX,sentvvSTD,sentvvRAN,sentvvCV,sentvhAVG,sentvhMIN,sentvhMAX,sentvhSTD,sentvhRAN,sentvhCV,sentDP,rshvAVG,rshvMAX,rshvMIN,rshvSTD,rshvRAN,rshvCV,rshhAVG,rshhMAX,rshhMIN,rshhRAN,rshhSTD,rshhCV,rsDP,rshhGrMIN,rshhGrMAX,rshhGrAVG,rshhGrRAN,rshhGrSTD,rshvGrMIN,rshvGrMAX,rshvGrAVG,rshvGrRAN,rshvGrSTD,rshhGrCV,rshvGrCV,rsGrDP,sentinelsite2
"CapeCod","Cheq","NA",2006198,-70.06877,41.9303,.25,"9/8/2015",9,2015,786.6,0,786.6,786.6,1,"0","55","15",38,"0","0","0","0",0,100,0,"none","Spartina alterniflora",100,"NA",0,"NA",0,"8","2","9/6/2015","11","31","l8_surface_reflectance_0.4.0","305","341","415","355","997","522","273","0","0","0.0557","0.1528","0.0979","0.5315","0.4903","0.4122","0.4749","0.0758","0.0201","-0.0779","0.2624","0.2097","0.1142","-0.3127","0.1904","-0.0554","-0.1107","-0.2064","-0.5701","-0.1306","-0.3132","0.1516","-0.5615","-0.2807","0.1681","1.118","1.3607","1.217","3.2689","2.9238","2.4024","2.8085","1.1639","1.0411","0.8554","1.7115","1.5308","1.2578","0.5236","1.4704","0.8951","0.8006","0.6578","0.2738","0.769","0.523","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-19.71226","-19.71226","-19.71226","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CapeCod"
"CapeCod","Scusset","NA",1226138,-70.51926,41.77797,.25,"9/2/2015",9,2015,477.7,477.7,566.3,399.1,3,"4.3","88","15.7",3.7,"0","0.2","0","0.5",100,0,0,"low-medium","Spartina alterniflora",94,"Salicornia europaea",3,"NA",0,"8","3","9/6/2015","11","31","l8_surface_reflectance_0.4.0","207","255","404","414","2116","1349","652","0","0","0.1039","0.3224","0.2261","0.8218","0.7849","0.6794","0.6727","0.3333","0.2377","0.0122","0.7339","0.682","0.5391","-0.2214","0.5303","0.518","0.4377","0.2348","-0.5289","0.2233","-0.3483","0.339","-0.3235","0.011","0.4375","1.2319","1.9517","1.5843","10.2222","8.298","5.2376","5.1111","2","1.6235","1.0248","6.5169","5.2902","3.3391","0.6375","3.2585","3.1498","2.5569","1.6139","0.3081","1.5749","0.4833","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-19.60701","-17.21045","-18.65364","-20.93573","-25.8102","NA","NA","NA","NA","NA","NA","-7.156557","NA","NA","NA","NA","NA","NA","NA","-18.62825","-18.98937","-18.40637","-30.16341","-27.41578","-11.53516","NA","-16.47004","-15.8332","-17.78054","-22.9045","-20.25396","-6.434459","NA","NA","NA","NA","-22.9045","-6.434459","NA","NA","NA","NA","NA","NA","-43.5164","-9.054719","-16.98243","-9.056277","-17.04187","NA","-0.0594352","NA","CapeCod"
"CapeCod","Sage","NA",55817,-70.50328,41.55688,.25,"8/10/2015",8,2015,264.4,264.4,264.4,264.4,1,"6","94","15",1,"0","1","1","1",100,0,0,"high","Distichlis spicata",76,"Spartina alterniflora",55,"NA",0,"8","5","8/5/2015","11","31","l8_surface_reflectance_0.4.0","148","179","376","206","2999","991","375","0","0","0.0948","0.4351","0.355","0.9059","0.8874","0.7772","0.8715","0.1638","0.0701","-0.2921","0.7401","0.694","0.4499","-0.5033","0.6558","0.434","0.3538","-0.0013","-0.7777","0.2909","-0.451","0.5106","0.1856","0.4887","0.7584","1.2095","2.5405","2.1006","20.2635","16.7542","7.9761","14.5583","1.3919","1.1508","0.5479","6.6959","5.5363","2.6356","0.3304","4.8107","2.5338","2.095","0.9973","0.125","1.8204","0.3784","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-14.65115","-12.64721","-13.68244","-16.96972","-21.84396","NA","NA","NA","NA","NA","NA","-8.161519","NA","NA","NA","NA","NA","NA","NA","-13.9151","-13.9151","-13.9151","NA","NA","NA","NA","-16.8549","-16.8549","-16.8549","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-42.70835","-4.005201","-14.33619","-4.005785","-13.71601","NA","0.6201821","NA","CapeCod"
"CapeCod","OldCty","NA",2161996,-70.05587,41.95987,.25,"9/9/2015",9,2015,997,997,1463.2,712.9,3,"14","33.7","76",1,"0","0","0","0",100,0,0,"very high","Typha latifolia",94,"Polygonum arifolium",1,"Polygonum arifolium",1,"8","3","9/6/2015","11","31","l8_surface_reflectance_0.4.0","218","242","349","301","2523","1371","654","0","0","0.0522","0.231","0.181","0.8409","0.825","0.757","0.7868","0.1599","0.1087","-0.0738","0.7256","0.6999","0.5942","-0.2958","0.64","0.5","0.4598","0.3041","-0.5883","0.3696","-0.3541","0.426","-0.088","0.2527","0.6147","1.1101","1.6009","1.4421","11.5734","10.4256","7.2292","8.3821","1.3807","1.2438","0.8625","6.289","5.6653","3.9284","0.5434","4.5548","3","2.7025","1.8739","0.2592","2.1728","0.477","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-17.4334","-14.78408","-16.40106","-18.18808","-23.36016","NA","NA","NA","NA","NA","NA","-6.959108","NA","NA","NA","NA","NA","NA","NA","-16.19968","-17.4334","-14.78408","-20.90842","-18.18811","-4.708742","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CapeCod"
"CapeCod","OldCty","NA",2160567,-70.05586,41.9596,.25,"9/9/2015",9,2015,800.5,800.5,943.4,637,3,"16.7","68","39",.3,"0","0","0","0",100,0,0,"very high","Typha latifolia",94,"Thelypteris thelypteroides",3,"Toxicodendron radicans",1,"8","3","9/6/2015","11","31","l8_surface_reflectance_0.4.0","229","253","392","320","2690","1574","732","0","0","0.0498","0.2625","0.2155","0.8431","0.8281","0.7456","0.7874","0.1658","0.1169","-0.1011","0.746","0.723","0.6012","-0.2617","0.6621","0.5234","0.4863","0.3025","-0.5722","0.3916","-0.3651","0.4438","-0.0866","0.2541","0.6156","1.1048","1.7118","1.5494","11.7467","10.6324","6.8622","8.4063","1.3974","1.2648","0.8163","6.8734","6.2213","4.0153","0.5851","4.9187","3.1965","2.8933","1.8673","0.2721","2.2875","0.4651","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-17.9067","-14.85353","-16.16975","-17.82137","-22.92839","NA","NA","NA","NA","NA","NA","-6.758638","NA","NA","NA","NA","NA","NA","NA","-16.38621","-17.04389","-15.99074","-25.44303","-22.65961","-9.056824","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CapeCod"
"CapeCod","Sage","NA",55812,-70.50508,41.55685,.25,"8/10/2015",8,2015,495.9,495.9,644.8,346.9,2,"6","85","26.5",3,"0","0.8","0.5","1",100,0,0,"high","Distichlis spicata",94,"Spartina alterniflora",15,"Symphyotrichum tenuifolium",1,"8","5","8/5/2015","11","31","l8_surface_reflectance_0.4.0","334","371","513","482","2128","1582","767","0","0","0.0525","0.2113","0.1606","0.7287","0.7031","0.6115","0.6307","0.1814","0.1301","-0.0312","0.6514","0.6201","0.5103","-0.1472","0.5329","0.3933","0.348","0.1984","-0.4701","0.2282","-0.347","0.3244","-0.3874","-0.0621","0.3765","1.1108","1.5359","1.3827","6.3713","5.7358","4.1481","4.4149","1.4431","1.2992","0.9396","4.7365","4.2642","3.0838","0.7434","3.2822","2.2964","2.0674","1.4951","0.3604","1.5913","0.4848","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-18.45171","-15.57501","-17.14679","-18.72315","-23.7003","NA","NA","NA","NA","NA","NA","-6.55351","NA","NA","NA","NA","NA","NA","NA","-17.10961","-17.53666","-16.72081","-25.88925","-24.3841","-8.779638","NA","-17.75735","-15.83661","-21.28579","-18.79964","-17.29449","-1.042292","NA","NA","NA","NA","-18.79964","-1.042292","NA","NA","NA","NA","NA","NA","-40.77275","-9.175809","-17.45503","-9.178817","-17.40356","NA","0.0514673","NA","CapeCod"
"CapeCod","Cheq","NA",2003335,-70.07057,41.92974,.25,"9/8/2015",9,2015,604.9,604.9,747.3,427,3,"0","76","18.3",9.7,"0","0","0","0",100,3.5,35.4,"none","Spartina alterniflora",100,"NA",0,"NA",0,"8","2","9/6/2015","11","31","l8_surface_reflectance_0.4.0","252","299","405","356","1520","906","466","0","0","0.0853","0.2329","0.1506","0.7156","0.6712","0.5792","0.6205","0.1711","0.087","-0.0644","0.5648","0.5037","0.3822","-0.2531","0.4358","0.2981","0.2183","0.07","-0.5307","0.1338","-0.3207","0.2539","-0.4016","-0.0788","0.362","1.1865","1.6071","1.3545","6.0317","5.0836","3.7531","4.2697","1.4127","1.1906","0.879","3.5952","3.0301","2.237","0.5961","2.5449","1.8492","1.5585","1.1506","0.3066","1.309","0.5143","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-18.56439","-16.2066","-16.90627","-19.98509","-24.61992","NA","NA","NA","NA","NA","NA","-7.713646","NA","NA","NA","NA","NA","NA","NA","-16.49419","-16.82882","-16.2066","-27.95238","-24.95244","-11.45819","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CapeCod"
"CapeCod","OldCty","NA",2159138,-70.05586,41.95933,.25,"9/9/2015",9,2015,881.8,881.8,1118.2,527.8,3,"8.3","82","17.7",.7,"0","0","0","0",100,0,0,"medium","Typha latifolia",38,"Toxicodendron radicans",7,"Spiraea latifolia",7,"8","3","9/6/2015","11","31","l8_surface_reflectance_0.4.0","229","251","403","315","2912","1591","716","0","0","0.0458","0.2753","0.2324","0.8542","0.8413","0.7569","0.8048","0.1581","0.1131","-0.1226","0.7484","0.7275","0.5958","-0.2934","0.6695","0.5153","0.4809","0.2797","-0.6053","0.3889","-0.3793","0.4735","-0.0393","0.298","0.6443","1.0961","1.7598","1.6056","12.7162","11.6016","7.2258","9.2444","1.3755","1.255","0.7816","6.9476","6.3386","3.9479","0.5464","5.0508","3.1266","2.8526","1.7767","0.2459","2.273","0.45","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-17.19843","-14.88613","-15.77454","-18.7285","-24.09604","NA","NA","NA","NA","NA","NA","-8.321496","NA","NA","NA","NA","NA","NA","NA","-16.02902","-16.30256","-15.60907","-26.55847","-23.9187","-10.52945","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CapeCod"
"CapeCod","Scusset","NA",1224709,-70.51926,41.77769,.25,"9/1/2015",9,2015,682,682,868.7,477,3,"2.2","94","5.7",2.3,"0","13","0","24",100,0,0,"low-medium","Spartina alterniflora",100,"NA",0,"NA",0,"8","4","9/6/2015","11","31","l8_surface_reflectance_0.4.0","219","243","420","324","2623","1396","623","0","0","0.0519","0.3146","0.267","0.8459","0.8304","0.724","0.7801","0.1934","0.1429","-0.129","0.7288","0.7035","0.5374","-0.3053","0.6233","0.4798","0.4388","0.1946","-0.6161","0.3157","-0.3829","0.4339","-0.1052","0.2364","0.6038","1.1096","1.9178","1.7284","11.9772","10.7942","6.2452","8.0957","1.4795","1.3333","0.7714","6.3744","5.7449","3.3238","0.5322","4.3086","2.8447","2.5638","1.4833","0.2375","1.9228","0.4463","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-19.161","-12.54189","-15.92376","-13.6088","-18.61612","NA","NA","NA","NA","NA","NA","-2.692357","NA","NA","NA","NA","NA","NA","NA","-18.35247","-19.12758","-17.85904","-26.68744","-23.82266","-8.334974","NA","-15.99197","-13.92968","-21.11865","-17.83296","-14.85035","-1.840993","NA","NA","NA","NA","-17.83296","-1.840993","NA","NA","NA","NA","NA","NA","-45.52842","-4.629266","-15.62253","-4.62962","-14.3486","NA","1.273929","NA","CapeCod"
"CapeCod","OldCty","NA",2163424,-70.05624,41.96014,.25,"9/9/2015",9,2015,810.1,810.1,904.7,641,3,"18.3","63.3","33.3",5.7,"0","0","0","0",100,0,0,"very high","Typha latifolia",94,"Thelypteris thelypteroides",7,"Polygonum arifolium",3,"8","3","9/6/2015","11","31","l8_surface_reflectance_0.4.0","217","243","359","326","2383","1369","684","0","0","0.0565","0.2465","0.1927","0.8331","0.8149","0.7381","0.7593","0.2007","0.1459","-0.0482","0.7264","0.6985","0.5845","-0.2703","0.6153","0.5183","0.4757","0.3116","-0.554","0.3545","-0.3337","0.4002","-0.1554","0.1876","0.5703","1.1198","1.6544","1.4774","10.9816","9.8066","6.6379","7.3098","1.5023","1.3416","0.9081","6.3088","5.6337","3.8134","0.5745","4.1994","3.1521","2.8148","1.9053","0.287","2.0982","0.4996","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-17.88402","-15.44796","-16.38342","-19.1202","-23.89351","NA","NA","NA","NA","NA","NA","-7.510084","NA","NA","NA","NA","NA","NA","NA","-16.8807","-17.88402","-15.67417","-22.3913","-19.66657","-5.510595","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CapeCod"
"CapeCod","Sage","NA",48663,-70.50648,41.55548,.25,"8/13/2015",8,2015,656.1,656.1,967.1,441.8,3,"7.7","94","3",4.3,"0","2.7","2","3",100,0,0,"medium-high","Spartina alterniflora",100,"NA",0,"NA",0,"8","8","8/5/2015","11","31","l8_surface_reflectance_0.4.0","178","196","325","251","1558","860","373","0","0","0.0481","0.2922","0.2476","0.7949","0.7765","0.6548","0.7225","0.1702","0.123","-0.1285","0.657","0.6288","0.4515","-0.2887","0.5482","0.3539","0.3111","0.0688","-0.6137","0.1955","-0.395","0.2879","-0.234","0.1077","0.5126","1.1011","1.8258","1.6582","8.7528","7.949","4.7938","6.2072","1.4101","1.2806","0.7723","4.8315","4.3878","2.6462","0.552","3.4263","2.0955","1.9031","1.1477","0.2394","1.4861","0.4337","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-17.95875","-16.82008","-17.22237","-23.19085","-28.38422","NA","NA","NA","NA","NA","NA","-11.16185","NA","NA","NA","NA","NA","NA","NA","-17.28597","-17.55792","-16.82008","-27.36688","-24.88197","-10.08091","NA","-22.38751","-18.74607","-30.33483","-21.77447","-19.05826","0.6130467","NA","NA","NA","NA","-21.77447","0.6130467","NA","NA","NA","NA","NA","NA","-53.76751","-8.441253","-16.96273","-8.44138","-16.64095","NA","0.3217773","NA","CapeCod"
"CapeCod","Sage","NA",38661,-70.50608,41.5536,.25,"8/11/2015",8,2015,216.6,205.3481,232.5,206.8,3,"4.3","88","5.7",5.7,"0","0.8","0","2",94.80521,5.2,0,"medium-high","Distichlis spicata",94,"Juncus gerardii",25,"Symphyotrichum tenuifolium",1,"8","6","8/5/2015","11","31","l8_surface_reflectance_0.4.0","310","336","454","451","1777","1278","672","0","0","0.0402","0.1885","0.1494","0.7029","0.682","0.593","0.5952","0.1853","0.1461","-0.0033","0.6096","0.5836","0.4758","-0.1633","0.4783","0.3686","0.3333","0.1936","-0.4512","0.1968","-0.3108","0.2752","-0.4347","-0.1186","0.3266","1.0839","1.4645","1.3512","5.7323","5.2887","3.9141","3.9401","1.4548","1.3423","0.9934","4.1226","3.8036","2.815","0.7192","2.8337","2.1677","2","1.4802","0.3782","1.49","0.5258","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-20.5023","-18.79465","-19.74465","-23.67442","-29.06053","NA","NA","NA","NA","NA","NA","-9.315885","NA","NA","NA","NA","NA","NA","NA","-19.55844","-20.29639","-18.54794","-25.97377","-23.34419","-6.415325","NA","-22.0577","-18.37615","-27.80416","-21.42269","-18.90219","0.6350075","NA","NA","NA","NA","-21.42269","0.6350075","NA","NA","NA","NA","NA","NA","-49.87163","-7.803982","-17.77361","-7.804249","-16.76187","NA","1.011745","NA","CapeCod"
"CapeCod","Scusset","NA",1301864,-70.52357,41.79223,.25,"9/16/2015",9,2015,1521.8,1521.8,1684.4,1359.1,2,"8","76","20",.5,"0","0","0","0",100,0,0,"medium","Phragmites australis",94,"Solidago sempervirens",3,"Toxicodendron radicans",1,"8","10","9/6/2015","11","31","l8_surface_reflectance_0.4.0","294","322","487","380","3167","1818","806","0","0","0.0455","0.2471","0.204","0.8301","0.8154","0.7334","0.7857","0.1276","0.0826","-0.1234","0.7216","0.6991","0.5774","-0.2706","0.6542","0.4655","0.4291","0.2467","-0.5943","0.3592","-0.3857","0.4891","-0.0909","0.25","0.6129","1.0952","1.6565","1.5124","10.7721","9.8354","6.5031","8.3342","1.2925","1.1801","0.7803","6.1837","5.646","3.7331","0.574","4.7842","2.7415","2.5031","1.655","0.2545","2.1211","0.4433","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-17.70554","-14.608","-16.179","-17.53277","-22.83563","NA","NA","NA","NA","NA","NA","-6.656625","NA","NA","NA","NA","NA","NA","NA","-17.70554","-17.70554","-17.70554","NA","NA","NA","NA","-12.31349","-12.28877","-12.33834","-33.24442","-31.73927","-20.93093","NA","NA","NA","NA","-33.24442","-20.93093","NA","NA","NA","NA","NA","NA","-42.1254","-5.052355","-12.64475","-5.053206","-12.88838","NA","-0.2436299","NA","CapeCod"
"CapeCod","Scusset","NA",1299008,-70.52283,41.7917,.25,"9/16/2015",9,2015,946.7,946.7,1342.5,688.6,4,"23.8","32.5","70.8",0,"0","0","0","0",100,0,0,"high","Phragmites australis",100,"Toxicodendron radicans",1,"NA",0,"8","10","9/6/2015","11","31","l8_surface_reflectance_0.4.0","306","328","475","374","3170","1803","785","0","0","0.0347","0.2164","0.1831","0.8239","0.8125","0.7394","0.7889","0.1","0.0655","-0.119","0.7098","0.6922","0.583","-0.2749","0.6564","0.439","0.4106","0.246","-0.603","0.3546","-0.3934","0.4909","-0.0825","0.2579","0.6182","1.0719","1.5523","1.4482","10.3595","9.6646","6.6737","8.4759","1.2222","1.1402","0.7874","5.8922","5.497","3.7958","0.5688","4.8209","2.5654","2.3933","1.6526","0.2476","2.0989","0.4354","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-18.63004","-16.15754","-17.79186","-19.78178","-25.15259","NA","NA","NA","NA","NA","NA","-7.360729","NA","NA","NA","NA","NA","NA","NA","-17.396","-18.26234","-16.15754","-23.78553","-20.31326","-6.389526","NA","-19.15279","-16.28496","-28.51058","-19.28511","-16.55323","-0.1323178","NA","NA","NA","NA","-19.28511","-0.1323178","NA","NA","NA","NA","NA","NA","-45.51294","-6.150159","-15.21939","-6.150662","-14.93103","NA","0.2883603","NA","CapeCod"
"CapeCod","Cheq","NA",2006195,-70.06985,41.93029,.25,"9/8/2015",9,2015,676,484.1288,898.6,453.5,2,"0","65.5","16",25,"0","0","0","0",71.61668,28,23.2,"none","Spartina alterniflora",100,"NA",0,"NA",0,"8","2","9/6/2015","11","31","l8_surface_reflectance_0.4.0","296","324","430","415","1226","788","451","0","0","0.0452","0.1846","0.1406","0.611","0.5819","0.4807","0.4942","0.1674","0.1231","-0.0178","0.4539","0.4173","0.2939","-0.2175","0.3101","0.2075","0.1639","0.0238","-0.4621","0.0416","-0.272","0.1832","-0.5439","-0.2572","0.1926","1.0946","1.4527","1.3272","4.1419","3.784","2.8512","2.9542","1.402","1.2809","0.9651","2.6622","2.4321","1.8326","0.6427","1.8988","1.5236","1.392","1.0488","0.3679","1.0867","0.5723","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-17.90807","-17.19092","-17.47154","-25.3663","-29.06018","NA","NA","NA","NA","NA","NA","-11.58864","NA","NA","NA","NA","NA","NA","NA","-17.48651","-17.80371","-17.19092","-27.50357","-25.99842","-10.01705","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CapeCod"
"CapeCod","Scusset","NA",1227567,-70.51927,41.77824,.25,"9/2/2015",9,2015,606.7,606.7,837.9,484.6,3,"2.2","82","23.3",13.7,"0","0","0","0",100,0,0,"medium","Phragmites australis",94,"Salidago rugosa",7,"multiple herbaceous species may add up to 1%",1,"8","3","9/6/2015","11","31","l8_surface_reflectance_0.4.0","256","295","476","433","2598","1739","803","0","0","0.0708","0.3005","0.2348","0.8206","0.7961","0.6903","0.7143","0.2569","0.1896","-0.0473","0.7434","0.7099","0.5702","-0.1981","0.6013","0.5165","0.4627","0.2557","-0.5278","0.2994","-0.3682","0.4044","-0.25","0.0909","0.5","1.1523","1.8594","1.6136","10.1484","8.8068","5.458","6","1.6914","1.4678","0.9097","6.793","5.8949","3.6534","0.6694","4.0162","3.1367","2.722","1.687","0.3091","1.8545","0.4618","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-18.62753","-16.7668","-17.85342","-21.34499","-25.94346","NA","NA","NA","NA","NA","NA","-8.090048","NA","NA","NA","NA","NA","NA","NA","-17.57324","-18.17791","-16.85425","-25.50605","-22.65937","-7.932813","NA","-13.62498","-10.4277","-17.49117","-13.87839","-11.37856","-0.2534187","NA","NA","NA","NA","-13.87839","-0.2534187","NA","NA","NA","NA","NA","NA","-49.24453","-8.094913","-15.74498","-8.095245","-15.60743","NA","0.1375527","NA","CapeCod"
"CapeCod","Sage","NA",37232,-70.50608,41.55333,.25,"8/11/2015",8,2015,246.8,246.8,274.3,203.7,3,"2.7","94","8.3",1,"0","0","0","0",100,0,0,"medium","Juncus gerardii",55,"Distichlis spicata",55,"Symphyotrichum tenuifolium",1,"8","6","8/5/2015","11","31","l8_surface_reflectance_0.4.0","347","386","528","523","2078","1504","867","0","0","0.0532","0.2069","0.1554","0.7138","0.6867","0.5948","0.5978","0.2023","0.1507","-0.0048","0.6251","0.5915","0.4803","-0.1602","0.484","0.4283","0.3839","0.243","-0.4112","0.2475","-0.2687","0.3069","-0.4313","-0.1144","0.3303","1.1124","1.5216","1.3679","5.9885","5.3834","3.9356","3.9732","1.5072","1.3549","0.9905","4.3343","3.8964","2.8485","0.7238","2.8757","2.4986","2.2461","1.642","0.4172","1.6577","0.5765","NA","8/16/2015","9/19/2015","NA","NA","NA","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-20.35279","-16.99465","-18.33588","-19.68289","-24.79516","NA","NA","NA","NA","NA","NA","-6.459288","NA","NA","NA","NA","NA","NA","NA","-19.01495","-19.93816","-18.40493","-26.59089","-23.67077","-7.57594","NA","-16.32622","-13.16715","-23.90032","-16.45485","-13.55041","-0.1286389","NA","NA","NA","NA","-16.45485","-0.1286389","NA","NA","NA","NA","NA","NA","-50.55517","-10.04647","-18.16912","-10.04686","-17.95994","NA","0.2091845","NA","CapeCod"
